miner_uid,asset,prompt_score,scored_time,crps
12,ETH,118.7460037951032,2025-11-20 00:55:00+00:00,7488.141680131599
189,ETH,118.82618913127317,2025-11-20 00:55:00+00:00,7488.221865467769
205,ETH,119.22577869971701,2025-11-20 00:55:00+00:00,7488.621455036213
165,ETH,120.21182320153548,2025-11-20 00:55:00+00:00,7489.607499538031
159,ETH,120.8098986613968,2025-11-20 00:55:00+00:00,7490.205574997893
65,ETH,121.38498189593065,2025-11-20 00:55:00+00:00,7490.7806582324265
5,ETH,124.12586067630127,2025-11-20 00:55:00+00:00,7493.521537012797
135,ETH,125.08145809005146,2025-11-20 00:55:00+00:00,7494.477134426547
75,ETH,127.14525180213514,2025-11-20 00:55:00+00:00,7496.540928138631
32,ETH,128.01685194415404,2025-11-20 00:55:00+00:00,7497.41252828065
61,ETH,128.9278852131647,2025-11-20 00:55:00+00:00,7498.323561549661
76,ETH,130.44039753844845,2025-11-20 00:55:00+00:00,7499.836073874944
255,ETH,151.46987892613197,2025-11-20 00:55:00+00:00,7520.865555262628
155,ETH,131.60451817599824,2025-11-20 00:55:00+00:00,7501.000194512494
18,ETH,136.0777699349228,2025-11-20 00:55:00+00:00,7505.473446271419
192,ETH,136.4690082425932,2025-11-20 00:55:00+00:00,7505.864684579089
210,ETH,138.525096920519,2025-11-20 00:55:00+00:00,7507.920773257015
114,ETH,138.5533489242016,2025-11-20 00:55:00+00:00,7507.949025260697
214,ETH,140.0955818507764,2025-11-20 00:55:00+00:00,7509.491258187272
96,ETH,142.57948957259669,2025-11-20 00:55:00+00:00,7511.9751659090925
171,ETH,143.40079183250327,2025-11-20 00:55:00+00:00,7512.796468168999
169,ETH,143.55809264435084,2025-11-20 00:55:00+00:00,7512.953768980847
133,ETH,143.934583175047,2025-11-20 00:55:00+00:00,7513.330259511543
199,ETH,144.15581318756085,2025-11-20 00:55:00+00:00,7513.551489524057
60,ETH,145.68475740793474,2025-11-20 00:55:00+00:00,7515.080433744431
70,ETH,148.36213293773926,2025-11-20 00:55:00+00:00,7517.757809274235
148,ETH,148.50546884659798,2025-11-20 00:55:00+00:00,7517.901145183094
10,ETH,132.8406950984836,2025-11-20 00:55:00+00:00,7502.236371434979
194,ETH,257.39769080638234,2025-11-20 00:55:00+00:00,7626.793367142878
239,ETH,260.7151366524058,2025-11-20 00:55:00+00:00,7630.110812988902
191,ETH,265.15962771716295,2025-11-20 00:55:00+00:00,7634.555304053659
212,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
27,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
202,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
248,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
123,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7723.216396726482
128,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
176,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
72,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7942.435061490511
226,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7757.3570769725075
140,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,9775.741143479556
203,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7722.14249238634
14,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7764.7565574202135
82,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7763.381122568442
151,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,8120.977307685528
180,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7738.186056362252
50,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7909.462019234626
183,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7837.412437227343
178,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
150,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,9885.355893060732
198,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7757.815006096057
0,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
130,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
8,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
41,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
34,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
129,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7843.66069460565
38,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
139,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,10018.980019271527
17,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
85,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
147,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,8336.872501960117
49,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
247,ETH,273.3732734662108,2025-11-20 00:55:00+00:00,7642.768949802707
68,ETH,279.59164809310096,2025-11-20 00:55:00+00:00,7648.987324429597
175,ETH,284.5104565658203,2025-11-20 00:55:00+00:00,7653.906132902316
186,ETH,285.66450711872403,2025-11-20 00:55:00+00:00,7655.06018345522
243,ETH,291.798977027167,2025-11-20 00:55:00+00:00,7661.194653363663
163,ETH,294.532308608148,2025-11-20 00:55:00+00:00,7663.927984944644
48,ETH,295.56044029767327,2025-11-20 00:55:00+00:00,7664.956116634169
245,ETH,297.9562217339535,2025-11-20 00:55:00+00:00,7667.351898070449
246,ETH,298.31906714685647,2025-11-20 00:55:00+00:00,7667.714743483352
161,ETH,309.52206471179306,2025-11-20 00:55:00+00:00,7678.917741048289
26,ETH,314.20366479732456,2025-11-20 00:55:00+00:00,7683.59934113382
4,ETH,319.8007026379937,2025-11-20 00:55:00+00:00,7689.19637897449
66,ETH,320.3125579948437,2025-11-20 00:55:00+00:00,7689.70823433134
2,ETH,336.7480432478669,2025-11-20 00:55:00+00:00,7706.143719584363
57,ETH,342.50871405775433,2025-11-20 00:55:00+00:00,7711.90439039425
177,ETH,343.7746962641404,2025-11-20 00:55:00+00:00,7713.170372600636
217,ETH,345.5718238667678,2025-11-20 00:55:00+00:00,7714.967500203264
219,ETH,347.2722425964421,2025-11-20 00:55:00+00:00,7716.667918932938
53,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
222,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7978.832561734886
56,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7724.354413605458
231,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7737.727050366877
235,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7759.858502808872
1,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
162,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,-1.0
126,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7746.601301832957
77,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7834.192235269449
120,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,7750.105612136733
160,ETH,349.46207197780313,2025-11-20 00:55:00+00:00,9000.306372840194
131,ETH,112.97180249422581,2025-11-20 00:55:00+00:00,7482.367478830722
59,ETH,112.96314338941374,2025-11-20 00:55:00+00:00,7482.35881972591
193,ETH,255.88936838191057,2025-11-20 00:55:00+00:00,7625.285044718406
33,ETH,111.83993986007044,2025-11-20 00:55:00+00:00,7481.235616196566
250,ETH,37.658594386412005,2025-11-20 00:55:00+00:00,7407.054270722908
174,ETH,37.75226923943774,2025-11-20 00:55:00+00:00,7407.147945575934
95,ETH,38.649372163218686,2025-11-20 00:55:00+00:00,7408.0450484997145
242,ETH,38.83850971095853,2025-11-20 00:55:00+00:00,7408.234186047454
102,ETH,39.101407352126444,2025-11-20 00:55:00+00:00,7408.497083688622
137,ETH,39.29300176326615,2025-11-20 00:55:00+00:00,7408.688678099762
74,ETH,39.46870222176494,2025-11-20 00:55:00+00:00,7408.864378558261
122,ETH,40.02083268985825,2025-11-20 00:55:00+00:00,7409.416509026354
19,ETH,40.45247252289846,2025-11-20 00:55:00+00:00,7409.848148859394
13,ETH,40.49425461352075,2025-11-20 00:55:00+00:00,7409.889930950017
6,ETH,41.09036130217464,2025-11-20 00:55:00+00:00,7410.4860376386705
105,ETH,41.489483670245136,2025-11-20 00:55:00+00:00,7410.885160006741
104,ETH,41.76315202096521,2025-11-20 00:55:00+00:00,7411.158828357461
254,ETH,36.09352846886759,2025-11-20 00:55:00+00:00,7405.489204805363
213,ETH,42.43385566446068,2025-11-20 00:55:00+00:00,7411.8295320009565
138,ETH,42.91749313410946,2025-11-20 00:55:00+00:00,7412.313169470605
187,ETH,43.16428894730416,2025-11-20 00:55:00+00:00,7412.5599652838
110,ETH,43.359023277970664,2025-11-20 00:55:00+00:00,7412.7546996144665
25,ETH,43.479320475928944,2025-11-20 00:55:00+00:00,7412.874996812425
215,ETH,43.68359296808103,2025-11-20 00:55:00+00:00,7413.079269304577
113,ETH,43.78755643427485,2025-11-20 00:55:00+00:00,7413.183232770771
31,ETH,44.28727410514239,2025-11-20 00:55:00+00:00,7413.682950441638
112,ETH,44.96244169915826,2025-11-20 00:55:00+00:00,7414.358118035654
224,ETH,45.29180973925304,2025-11-20 00:55:00+00:00,7414.687486075749
172,ETH,45.35087866144295,2025-11-20 00:55:00+00:00,7414.746554997939
156,ETH,46.06144637242596,2025-11-20 00:55:00+00:00,7415.457122708922
42,ETH,47.65652361787306,2025-11-20 00:55:00+00:00,7417.052199954369
71,ETH,48.06530387365001,2025-11-20 00:55:00+00:00,7417.460980210146
117,ETH,42.45325743206922,2025-11-20 00:55:00+00:00,7411.848933768565
118,ETH,36.02269205436005,2025-11-20 00:55:00+00:00,7405.418368390856
64,ETH,35.86156958267475,2025-11-20 00:55:00+00:00,7405.257245919171
80,ETH,35.83654865731387,2025-11-20 00:55:00+00:00,7405.23222499381
240,ETH,112.21717045339028,2025-11-20 00:55:00+00:00,7481.612846789886
152,ETH,15.652678391544214,2025-11-20 00:55:00+00:00,7385.04835472804
3,ETH,18.326283395887913,2025-11-20 00:55:00+00:00,7387.721959732384
184,ETH,21.559663687950888,2025-11-20 00:55:00+00:00,7390.955340024447
143,ETH,23.494632146340336,2025-11-20 00:55:00+00:00,7392.890308482836
158,ETH,23.984419465678002,2025-11-20 00:55:00+00:00,7393.380095802174
22,ETH,24.391871209937563,2025-11-20 00:55:00+00:00,7393.787547546433
220,ETH,25.23111901653374,2025-11-20 00:55:00+00:00,7394.62679535303
252,ETH,27.524924338331402,2025-11-20 00:55:00+00:00,7396.920600674827
197,ETH,28.066171873755593,2025-11-20 00:55:00+00:00,7397.461848210251
109,ETH,28.693839955893964,2025-11-20 00:55:00+00:00,7398.08951629239
63,ETH,28.926659894750628,2025-11-20 00:55:00+00:00,7398.3223362312465
93,ETH,29.106832072735415,2025-11-20 00:55:00+00:00,7398.502508409231
127,ETH,29.237468074896242,2025-11-20 00:55:00+00:00,7398.633144411392
244,ETH,30.115224389394825,2025-11-20 00:55:00+00:00,7399.510900725891
78,ETH,30.512009004714855,2025-11-20 00:55:00+00:00,7399.907685341211
223,ETH,31.349683714071034,2025-11-20 00:55:00+00:00,7400.745360050567
16,ETH,32.183071122613,2025-11-20 00:55:00+00:00,7401.578747459109
100,ETH,32.36648069799958,2025-11-20 00:55:00+00:00,7401.762157034495
225,ETH,32.64421483939714,2025-11-20 00:55:00+00:00,7402.039891175893
54,ETH,32.84536889613173,2025-11-20 00:55:00+00:00,7402.241045232628
98,ETH,33.47894022349465,2025-11-20 00:55:00+00:00,7402.8746165599905
111,ETH,33.83394015689555,2025-11-20 00:55:00+00:00,7403.229616493391
45,ETH,33.8564289574897,2025-11-20 00:55:00+00:00,7403.252105293986
238,ETH,34.34509987781075,2025-11-20 00:55:00+00:00,7403.740776214307
190,ETH,35.18990477256284,2025-11-20 00:55:00+00:00,7404.585581109059
46,ETH,35.35894368586287,2025-11-20 00:55:00+00:00,7404.754620022359
181,ETH,35.466840620721996,2025-11-20 00:55:00+00:00,7404.862516957218
121,ETH,35.66244007811656,2025-11-20 00:55:00+00:00,7405.058116414612
23,ETH,48.539117691912,2025-11-20 00:55:00+00:00,7417.934794028408
21,ETH,48.76465651019407,2025-11-20 00:55:00+00:00,7418.16033284669
236,ETH,15.411671759630735,2025-11-20 00:55:00+00:00,7384.807348096127
81,ETH,88.53404990438776,2025-11-20 00:55:00+00:00,7457.929726240884
97,ETH,74.27457703862365,2025-11-20 00:55:00+00:00,7443.6702533751195
47,ETH,75.24127276591116,2025-11-20 00:55:00+00:00,7444.636949102407
221,ETH,76.15622203139174,2025-11-20 00:55:00+00:00,7445.551898367888
107,ETH,76.56850736382603,2025-11-20 00:55:00+00:00,7445.964183700322
101,ETH,79.95063016967288,2025-11-20 00:55:00+00:00,7449.346306506169
195,ETH,81.23773104144311,2025-11-20 00:55:00+00:00,7450.633407377939
204,ETH,81.32468213517132,2025-11-20 00:55:00+00:00,7450.720358471667
145,ETH,84.04824227989684,2025-11-20 00:55:00+00:00,7453.443918616393
73,ETH,86.1319020523506,2025-11-20 00:55:00+00:00,7455.527578388846
58,ETH,87.71622351008136,2025-11-20 00:55:00+00:00,7457.111899846577
153,ETH,88.19377511950097,2025-11-20 00:55:00+00:00,7457.589451455997
166,ETH,48.83265160984138,2025-11-20 00:55:00+00:00,7418.228327946337
39,ETH,89.55997163246684,2025-11-20 00:55:00+00:00,7458.955647968963
136,ETH,73.2982088409708,2025-11-20 00:55:00+00:00,7442.693885177467
142,ETH,90.32589559934513,2025-11-20 00:55:00+00:00,7459.721571935841
229,ETH,92.7451131846301,2025-11-20 00:55:00+00:00,7462.140789521126
201,ETH,93.40322082095372,2025-11-20 00:55:00+00:00,7462.79889715745
232,ETH,93.52422710254723,2025-11-20 00:55:00+00:00,7462.919903439043
182,ETH,96.04338893765544,2025-11-20 00:55:00+00:00,7465.439065274151
84,ETH,100.6302681369898,2025-11-20 00:55:00+00:00,7470.025944473486
200,ETH,103.06652587772714,2025-11-20 00:55:00+00:00,7472.462202214223
79,ETH,103.40201136549695,2025-11-20 00:55:00+00:00,7472.797687701993
92,ETH,104.03960727949016,2025-11-20 00:55:00+00:00,7473.435283615986
106,ETH,106.00488188899908,2025-11-20 00:55:00+00:00,7475.400558225495
144,ETH,107.44656250123717,2025-11-20 00:55:00+00:00,7476.842238837733
168,ETH,108.23945941714919,2025-11-20 00:55:00+00:00,7477.635135753645
146,ETH,108.24258314889539,2025-11-20 00:55:00+00:00,7477.638259485391
234,ETH,108.60758368489132,2025-11-20 00:55:00+00:00,7478.003260021387
188,ETH,90.88490303431081,2025-11-20 00:55:00+00:00,7460.280579370807
108,ETH,71.54766587779977,2025-11-20 00:55:00+00:00,7440.943342214296
52,ETH,77.33481775642849,2025-11-20 00:55:00+00:00,7446.730494092924
173,ETH,71.42491649216663,2025-11-20 00:55:00+00:00,7440.8205928286625
124,ETH,49.50681945034012,2025-11-20 00:55:00+00:00,7418.902495786836
211,ETH,49.80532810281693,2025-11-20 00:55:00+00:00,7419.201004439313
37,ETH,50.50347001440332,2025-11-20 00:55:00+00:00,7419.899146350899
99,ETH,50.55061072122771,2025-11-20 00:55:00+00:00,7419.946287057724
141,ETH,51.06308982524115,2025-11-20 00:55:00+00:00,7420.458766161737
227,ETH,51.50322287516701,2025-11-20 00:55:00+00:00,7420.898899211663
228,ETH,52.2403976141195,2025-11-20 00:55:00+00:00,7421.636073950615
237,ETH,52.475789544210784,2025-11-20 00:55:00+00:00,7421.871465880707
125,ETH,71.4497122779776,2025-11-20 00:55:00+00:00,7440.845388614473
185,ETH,54.6884605653604,2025-11-20 00:55:00+00:00,7424.084136901856
170,ETH,54.73765382370493,2025-11-20 00:55:00+00:00,7424.133330160201
86,ETH,55.07212628187881,2025-11-20 00:55:00+00:00,7424.467802618375
94,ETH,58.44844050811389,2025-11-20 00:55:00+00:00,7427.84411684461
43,ETH,58.54467360808485,2025-11-20 00:55:00+00:00,7427.940349944581
20,ETH,53.786295153745414,2025-11-20 00:55:00+00:00,7423.181971490241
249,ETH,59.04291139025645,2025-11-20 00:55:00+00:00,7428.438587726752
196,ETH,59.04078303247297,2025-11-20 00:55:00+00:00,7428.436459368969
55,ETH,66.23990171595506,2025-11-20 00:55:00+00:00,7435.635578052451
90,ETH,64.89334510090703,2025-11-20 00:55:00+00:00,7434.289021437403
87,ETH,64.42192217470074,2025-11-20 00:55:00+00:00,7433.817598511197
208,ETH,61.6976534271962,2025-11-20 00:55:00+00:00,7431.093329763692
132,ETH,61.56414705326824,2025-11-20 00:55:00+00:00,7430.959823389764
51,ETH,67.52178072872994,2025-11-20 00:55:00+00:00,7436.917457065226
253,ETH,61.24926958342894,2025-11-20 00:55:00+00:00,7430.644945919925
91,ETH,60.01890722893677,2025-11-20 00:55:00+00:00,7429.414583565433
218,ETH,59.9577378791746,2025-11-20 00:55:00+00:00,7429.35341421567
164,ETH,59.932001672164006,2025-11-20 00:55:00+00:00,7429.32767800866
157,ETH,59.924114959514554,2025-11-20 00:55:00+00:00,7429.31979129601
154,ETH,61.379956023418345,2025-11-20 00:55:00+00:00,7430.775632359914
96,ETH,123.58735261781385,2025-11-20 02:29:00+00:00,7533.143389049846
62,ETH,123.47667724253279,2025-11-20 02:29:00+00:00,7533.032713674565
5,ETH,121.61951235749893,2025-11-20 02:29:00+00:00,7531.175548789531
90,ETH,121.1794846245084,2025-11-20 02:29:00+00:00,7530.73552105654
188,ETH,120.93906985669037,2025-11-20 02:29:00+00:00,7530.495106288722
216,ETH,120.4500055399385,2025-11-20 02:29:00+00:00,7530.00604197197
203,ETH,119.25219972874584,2025-11-20 02:29:00+00:00,7528.808236160778
255,ETH,119.29594811852166,2025-11-20 02:29:00+00:00,7528.851984550553
115,ETH,119.01000070959617,2025-11-20 02:29:00+00:00,7528.566037141628
214,ETH,119.0085729573484,2025-11-20 02:29:00+00:00,7528.56460938938
167,ETH,118.16068621392697,2025-11-20 02:29:00+00:00,7527.716722645959
226,ETH,126.4456700416431,2025-11-20 02:29:00+00:00,7536.001706473675
199,ETH,119.69498920023943,2025-11-20 02:29:00+00:00,7529.251025632271
149,ETH,126.75188794901806,2025-11-20 02:29:00+00:00,7536.30792438105
18,ETH,91.4669510141357,2025-11-20 02:29:00+00:00,7501.0229874461675
10,ETH,132.7513855989755,2025-11-20 02:29:00+00:00,7542.307422031007
210,ETH,133.09924221024448,2025-11-20 02:29:00+00:00,7542.655278642276
177,ETH,133.4059855922551,2025-11-20 02:29:00+00:00,7542.962022024287
60,ETH,139.25712110682252,2025-11-20 02:29:00+00:00,7548.813157538854
148,ETH,139.4398967239831,2025-11-20 02:29:00+00:00,7548.995933156015
26,ETH,139.57512814875372,2025-11-20 02:29:00+00:00,7549.1311645807855
28,ETH,139.88307775069188,2025-11-20 02:29:00+00:00,7549.439114182724
192,ETH,142.17956067407613,2025-11-20 02:29:00+00:00,7551.735597106108
83,ETH,142.544479537396,2025-11-20 02:29:00+00:00,7552.100515969428
88,ETH,144.89577362712862,2025-11-20 02:29:00+00:00,7554.45181005916
67,ETH,159.37741653046214,2025-11-20 02:29:00+00:00,7568.933452962494
155,ETH,159.4459776527856,2025-11-20 02:29:00+00:00,7569.002014084817
30,ETH,172.72626779973962,2025-11-20 02:29:00+00:00,7582.282304231771
92,ETH,126.9826202730128,2025-11-20 02:29:00+00:00,7536.538656705045
12,ETH,117.91020815567936,2025-11-20 02:29:00+00:00,7527.466244587711
107,ETH,91.97351161213828,2025-11-20 02:29:00+00:00,7501.52954804417
209,ETH,114.57777711572453,2025-11-20 02:29:00+00:00,7524.133813547756
9,ETH,176.76474011574828,2025-11-20 02:29:00+00:00,7586.32077654778
103,ETH,92.11684691623122,2025-11-20 02:29:00+00:00,7501.672883348263
179,ETH,92.48988686340726,2025-11-20 02:29:00+00:00,7502.045923295439
221,ETH,92.8404020044245,2025-11-20 02:29:00+00:00,7502.396438436456
170,ETH,93.76633301539641,2025-11-20 02:29:00+00:00,7503.322369447428
164,ETH,94.22604011144995,2025-11-20 02:29:00+00:00,7503.782076543482
79,ETH,94.4959197360422,2025-11-20 02:29:00+00:00,7504.051956168074
233,ETH,95.14031404560046,2025-11-20 02:29:00+00:00,7504.696350477632
44,ETH,95.21752727860621,2025-11-20 02:29:00+00:00,7504.773563710638
125,ETH,95.24264476865574,2025-11-20 02:29:00+00:00,7504.7986812006875
161,ETH,95.84476416184316,2025-11-20 02:29:00+00:00,7505.400800593875
186,ETH,97.14841847069056,2025-11-20 02:29:00+00:00,7506.704454902722
24,ETH,97.80445786737255,2025-11-20 02:29:00+00:00,7507.360494299404
207,ETH,100.91722702613242,2025-11-20 02:29:00+00:00,7510.473263458164
43,ETH,101.05898635209178,2025-11-20 02:29:00+00:00,7510.6150227841235
191,ETH,103.46594379601174,2025-11-20 02:29:00+00:00,7513.0219802280435
206,ETH,104.00184958184218,2025-11-20 02:29:00+00:00,7513.557886013874
133,ETH,104.30617203030579,2025-11-20 02:29:00+00:00,7513.862208462338
32,ETH,104.61713562589466,2025-11-20 02:29:00+00:00,7514.173172057926
218,ETH,105.17268085371052,2025-11-20 02:29:00+00:00,7514.728717285742
126,ETH,105.72338489983758,2025-11-20 02:29:00+00:00,7515.279421331869
175,ETH,106.6775763951,2025-11-20 02:29:00+00:00,7516.233612827132
200,ETH,107.46228177989997,2025-11-20 02:29:00+00:00,7517.018318211932
84,ETH,107.62419020483048,2025-11-20 02:29:00+00:00,7517.180226636862
240,ETH,110.18148086232759,2025-11-20 02:29:00+00:00,7519.737517294359
146,ETH,112.0612438916487,2025-11-20 02:29:00+00:00,7521.6172803236805
168,ETH,112.28474030806592,2025-11-20 02:29:00+00:00,7521.840776740098
70,ETH,112.33595291165057,2025-11-20 02:29:00+00:00,7521.891989343682
201,ETH,113.68833137194724,2025-11-20 02:29:00+00:00,7523.244367803979
65,ETH,116.55732865683603,2025-11-20 02:29:00+00:00,7526.113365088868
7,ETH,188.91531767452852,2025-11-20 02:29:00+00:00,7598.47135410656
120,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,8096.2393125993585
89,ETH,197.43286388014167,2025-11-20 02:29:00+00:00,7606.988900312173
38,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
248,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
34,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
128,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
82,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7697.687816056932
53,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
1,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
27,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
222,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,8029.816077880736
130,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
72,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7996.961516082891
183,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7875.313371854074
57,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7951.874286417233
123,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7826.7765872321015
14,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7755.303876898808
235,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7794.802896451447
56,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7795.4159403260755
50,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7945.781070743398
212,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
139,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,9926.565975024067
176,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
2,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7810.323409024467
198,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7826.450078028365
49,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
8,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
17,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
162,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
150,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,9951.168631950271
147,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,8672.790470387901
35,ETH,189.9118072842166,2025-11-20 02:29:00+00:00,7599.467843716248
0,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,-1.0
77,ETH,284.6753246417238,2025-11-20 02:29:00+00:00,7823.12496121171
11,ETH,205.4459924065004,2025-11-20 02:29:00+00:00,7615.002028838532
48,ETH,205.88677992015255,2025-11-20 02:29:00+00:00,7615.442816352184
29,ETH,207.61922889750986,2025-11-20 02:29:00+00:00,7617.175265329542
241,ETH,213.9146782304815,2025-11-20 02:29:00+00:00,7623.470714662513
40,ETH,215.35397759789885,2025-11-20 02:29:00+00:00,7624.910014029931
230,ETH,217.1550964799453,2025-11-20 02:29:00+00:00,7626.711132911977
15,ETH,233.17132439816032,2025-11-20 02:29:00+00:00,7642.727360830192
